"time_now","wd_avg_2mins","ws_avg_2mins","wd_avg_10mins","ws_avg_10mins","wd_maxsp_this_min","ws_maxsp_this_min","ws_avg_2_mins_helper","ws_avg_10_mins_helper","ws_maxsp_this_min_helper","water_this_min_rat","water_this_hour_rat","water_this_min_rat1","water_this_hour_rat1","water_this_min_by_weight","water_this_hour_by_weight","air_temp_by_box","sp_ventilation","air_temp_ventilation","wet_bulb_temp","value_humicap","relative_humidity","water_vapor_pressure","dew_temp","station_pressure","grass_temp","ground_temp_pt","ground_temp_infrared","ground_tem_5cm","ground_tem_10cm","ground_tem_15cm","ground_tem_20cm","ground_tem_40cm","ground_tem_80cm","ground_tem_160cm","ground_tem_320cm","water_lever_evaporation_this_min","water_evaporation_this_hour","visibility_avg_this_min","visibility_avg_10_mins","cloud_height","total_cloud_amount","low_cloud_amount","code_weather","snow_depth","freezing_rain","ice_accretion_on_wires","frozen_soil_depth","frequency_lightning","sign_of_data_quality","crlf"
"2011"," 309","  15"," 296","  17"," 307","  20","----","----","----","0000","0000","----","----","0000","0000","  63","----","----","----","----","84","  80","  38","10182","----","  40","----","  62","  74","  79","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2012"," 302","  16"," 296","  17"," 297","  21","----","----","----","0000","0000","----","----","0000","0000","  62","----","----","----","----","84","  80","  37","10182","----","  40","----","  62","  74","  79","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2013"," 296","  15"," 296","  17"," 295","  20","----","----","----","0000","0000","----","----","0000","0000","  62","----","----","----","----","84","  80","  37","10182","----","  40","----","  62","  74","  79","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2014"," 295","  17"," 296","  17"," 295","  26","----","----","----","0000","0000","----","----","0000","0000","  62","----","----","----","----","85","  81","  39","10182","----","  40","----","  62","  73","  79","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2015"," 301","  20"," 298","  17"," 307","  28","----","----","----","0000","0000","----","----","0000","0000","  62","----","----","----","----","85","  81","  39","10183","----","  40","----","  62","  73","  79","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2016"," 306","  22"," 300","  17"," 305","  29","----","----","----","0000","0000","----","----","0000","0000","  62","----","----","----","----","85","  81","  39","10183","----","  40","----","  62","  73","  79","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2017"," 308","  18"," 302","  17"," 310","  18","----","----","----","0000","0000","----","----","0000","0000","  62","----","----","----","----","85","  81","  39","10183","----","  40","----","  61","  73","  79","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2018"," 307","  16"," 303","  17"," 304","  20","----","----","----","0000","0000","----","----","0000","0000","  62","----","----","----","----","85","  81","  39","10183","----","  40","----","  61","  73","  79","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2019"," 303","  16"," 303","  17"," 302","  25","----","----","----","0000","0000","----","----","0000","0000","  62","----","----","----","----","85","  81","  39","10183","----","  40","----","  61","  73","  79","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2020"," 308","  15"," 304","  17"," 315","  24","----","----","----","0000","0000","----","----","0000","0000","  62","----","----","----","----","85","  81","  39","10183","----","  40","----","  61","  73","  79","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2021"," 307","  16"," 303","  17"," 298","  28","----","----","----","0000","0000","----","----","0000","0000","  62","----","----","----","----","85","  81","  39","10183","----","  40","----","  61","  73","  79","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2022"," 301","  20"," 303","  18"," 304","  27","----","----","----","0000","0000","----","----","0000","0000","  62","----","----","----","----","85","  81","  39","10183","----","  40","----","  61","  73","  79","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2023"," 296","  17"," 303","  18"," 288","  17","----","----","----","0000","0000","----","----","0000","0000","  62","----","----","----","----","85","  81","  39","10183","----","  39","----","  60","  73","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2024"," 295","  14"," 303","  17"," 301","  26","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10183","----","  39","----","  60","  73","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2025"," 307","  18"," 304","  17"," 314","  31","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10183","----","  39","----","  60","  73","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2026"," 310","  19"," 304","  17"," 306","  23","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10183","----","  39","----","  60","  73","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2027"," 309","  18"," 305","  17"," 313","  22","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10184","----","  39","----","  60","  73","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2028"," 311","  17"," 305","  17"," 309","  31","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10184","----","  39","----","  60","  73","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2029"," 311","  17"," 306","  17"," 313","  25","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10184","----","  39","----","  59","  73","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2030"," 314","  18"," 306","  18"," 314","  24","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10184","----","  39","----","  59","  73","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2031"," 311","  18"," 307","  18"," 308","  26","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10184","----","  39","----","  59","  73","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2032"," 311","  16"," 308","  17"," 315","  21","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10184","----","  38","----","  59","  73","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2033"," 309","  15"," 310","  17"," 303","  23","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10184","----","  38","----","  59","  73","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2034"," 310","  14"," 311","  17"," 317","  14","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10184","----","  38","----","  59","  73","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2035"," 311","  12"," 310","  16"," 304","  17","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10184","----","  38","----","  59","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2036"," 307","  16"," 311","  16"," 310","  24","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10184","----","  38","----","  59","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2037"," 308","  16"," 310","  15"," 306","  17","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10184","----","  37","----","  58","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2038"," 306","  14"," 310","  15"," 306","  18","----","----","----","0000","0000","----","----","0000","0000","  61","----","----","----","----","85","  80","  38","10185","----","  37","----","  58","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2039"," 302","  13"," 308","  15"," 298","  14","----","----","----","0000","0000","----","----","0000","0000","  60","----","----","----","----","85","  79","  37","10185","----","  37","----","  58","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2040"," 304","  13"," 308","  14"," 310","  21","----","----","----","0000","0000","----","----","0000","0000","  60","----","----","----","----","85","  79","  37","10185","----","  37","----","  58","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2041"," 304","  16"," 307","  14"," 299","  25","----","----","----","0000","0000","----","----","0000","0000","  60","----","----","----","----","85","  79","  37","10185","----","  36","----","  58","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2042"," 300","  16"," 305","  14"," 302","  21","----","----","----","0000","0000","----","----","0000","0000","  60","----","----","----","----","85","  79","  37","10185","----","  36","----","  58","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2043"," 301","  14"," 305","  14"," 300","  18","----","----","----","0000","0000","----","----","0000","0000","  60","----","----","----","----","85","  79","  37","10185","----","  35","----","  58","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2044"," 294","  12"," 302","  14"," 288","  17","----","----","----","0000","0000","----","----","0000","0000","  60","----","----","----","----","85","  79","  37","10185","----","  35","----","  57","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2045"," 291","  11"," 301","  14"," 294","  17","----","----","----","0000","0000","----","----","0000","0000","  60","----","----","----","----","85","  79","  37","10185","----","  35","----","  57","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2046"," 301","  11"," 301","  13"," 308","  13","----","----","----","0000","0000","----","----","0000","0000","  59","----","----","----","----","85","  79","  36","10186","----","  34","----","  57","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2047"," 309","   9"," 301","  13"," 309","  10","----","----","----","0000","0000","----","----","0000","0000","  59","----","----","----","----","85","  79","  36","10186","----","  34","----","  57","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2048"," 311","   7"," 302","  12"," 313","  10","----","----","----","0000","0000","----","----","0000","0000","  59","----","----","----","----","85","  79","  36","10186","----","  34","----","  57","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2049"," 311","   6"," 303","  11"," 309","   9","----","----","----","0000","0000","----","----","0000","0000","  59","----","----","----","----","85","  79","  36","10186","----","  33","----","  57","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2050"," 304","   6"," 302","  10"," 299","   8","----","----","----","0000","0000","----","----","0000","0000","  58","----","----","----","----","86","  79","  36","10185","----","  33","----","  57","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2051"," 297","   6"," 302","   9"," 294","   8","----","----","----","0000","0000","----","----","0000","0000","  58","----","----","----","----","86","  79","  36","10186","----","  33","----","  57","  72","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2052"," 294","   8"," 301","   9"," 294","  14","----","----","----","0000","0000","----","----","0000","0000","  58","----","----","----","----","86","  79","  36","10186","----","  32","----","  56","  71","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2053"," 292","  10"," 300","   8"," 290","  13","----","----","----","0000","0000","----","----","0000","0000","  57","----","----","----","----","86","  79","  35","10186","----","  32","----","  56","  71","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2054"," 292","  10"," 300","   8"," 294","  12","----","----","----","0000","0000","----","----","0000","0000","  57","----","----","----","----","86","  79","  35","10187","----","  32","----","  56","  71","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2055"," 292","  12"," 300","   9"," 289","  16","----","----","----","0000","0000","----","----","0000","0000","  57","----","----","----","----","86","  79","  35","10187","----","  32","----","  56","  71","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2056"," 292","  13"," 299","   9"," 295","  14","----","----","----","0000","0000","----","----","0000","0000","  56","----","----","----","----","87","  79","  36","10187","----","  32","----","  56","  71","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2057"," 292","  12"," 296","   9"," 288","  13","----","----","----","0000","0000","----","----","0000","0000","  56","----","----","----","----","87","  79","  36","10188","----","  32","----","  56","  71","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2058"," 288","  13"," 294","  10"," 288","  16","----","----","----","0000","0000","----","----","0000","0000","  56","----","----","----","----","87","  79","  36","10188","----","  32","----","  56","  71","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2059"," 289","  13"," 292","  11"," 289","  13","----","----","----","0000","0000","----","----","0000","0000","  56","----","----","----","----","87","  79","  36","10188","----","  32","----","  55","  71","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2100"," 286","  12"," 290","  11"," 283","  13","----","----","----","0000","0000","----","----","0000","0000","  55","----","----","----","----","87","  79","  35","10188","----","  31","----","  55","  71","  78","  81","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2101"," 284","  13"," 290","  12"," 285","  15","----","----","----","0000","0000","----","----","0000","0000","  55","----","----","----","----","87","  79","  35","10188","----","  31","----","  55","  71","  78","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2102"," 285","  13"," 289","  12"," 285","  16","----","----","----","0000","0000","----","----","0000","0000","  55","----","----","----","----","88","  79","  37","10188","----","  31","----","  55","  71","  78","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2103"," 283","  13"," 288","  12"," 281","  15","----","----","----","0000","0000","----","----","0000","0000","  55","----","----","----","----","88","  79","  37","10188","----","  31","----","  55","  71","  78","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2104"," 281","  14"," 286","  13"," 280","  17","----","----","----","0000","0000","----","----","0000","0000","  54","----","----","----","----","88","  79","  36","10189","----","  30","----","  55","  71","  78","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2105"," 281","  15"," 286","  13"," 282","  16","----","----","----","0000","0000","----","----","0000","0000","  54","----","----","----","----","88","  79","  36","10189","----","  30","----","  55","  71","  78","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2106"," 281","  14"," 284","  13"," 280","  15","----","----","----","0000","0000","----","----","0000","0000","  54","----","----","----","----","88","  79","  36","10189","----","  30","----","  54","  71","  78","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2107"," 280","  14"," 283","  13"," 279","  16","----","----","----","0000","0000","----","----","0000","0000","  54","----","----","----","----","88","  79","  36","10189","----","  30","----","  54","  71","  78","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2108"," 279","  13"," 282","  13"," 278","  15","----","----","----","0000","0000","----","----","0000","0000","  53","----","----","----","----","88","  78","  35","10189","----","  29","----","  54","  71","  78","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2109"," 276","  14"," 281","  14"," 275","  16","----","----","----","0000","0000","----","----","0000","0000","  53","----","----","----","----","88","  78","  35","10189","----","  29","----","  54","  71","  78","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2110"," 275","  15"," 280","  14"," 276","  18","----","----","----","0000","0000","----","----","0000","0000","  53","----","----","----","----","88","  78","  35","10189","----","  29","----","  54","  70","  77","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2111"," 277","  15"," 279","  14"," 279","  16","----","----","----","0000","0000","----","----","0000","0000","  52","----","----","----","----","88","  78","  34","10189","----","  29","----","  54","  70","  77","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2112"," 280","  13"," 279","  14"," 280","  15","----","----","----","0000","0000","----","----","0000","0000","  52","----","----","----","----","89","  79","  35","10189","----","  28","----","  54","  70","  77","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2113"," 282","  12"," 279","  14"," 284","  12","----","----","----","0000","0000","----","----","0000","0000","  51","----","----","----","----","89","  78","  34","10189","----","  28","----","  53","  70","  77","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2114"," 281","  10"," 279","  13"," 277","  11","----","----","----","0000","0000","----","----","0000","0000","  51","----","----","----","----","89","  78","  34","10189","----","  28","----","  53","  70","  77","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2115"," 275","  10"," 278","  13"," 274","  11","----","----","----","0000","0000","----","----","0000","0000","  51","----","----","----","----","89","  78","  34","10189","----","  28","----","  53","  70","  77","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2116"," 272","  10"," 277","  12"," 270","  13","----","----","----","0000","0000","----","----","0000","0000","  50","----","----","----","----","89","  78","  33","10189","----","  27","----","  53","  70","  77","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2117"," 268","  11"," 276","  12"," 265","  12","----","----","----","0000","0000","----","----","0000","0000","  50","----","----","----","----","89","  78","  33","10189","----","  27","----","  53","  70","  77","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
"2118"," 266","  10"," 275","  12"," 267","  11","----","----","----","0000","0000","----","----","0000","0000","  50","----","----","----","----","89","  78","  33","10189","----","  27","----","  53","  70","  77","  80","----","----","----","----","----","----","-----","-----","-----","----","----","------------","----","----","----","----","----","000000NNN00NN000NNNN0010N0N0111NNNNNNNNNNNNNNNNN",""
